,entity_id,score,label_value,majority_race,poverty-rate
2689,170311503003,0.0,0.0,Hispanic,1.80-9.58
2694,170311503004,0.0,0.0,White,9.58-22.42
2699,170311503005,0.0,0.0,White,9.58-22.42
2704,170311503006,0.0,0.0,None,22.42-100.00
2709,170311503007,0.0,0.0,White,1.80-9.58
2714,170311504011,0.0,0.0,White,1.80-9.58
2719,170311504012,0.0,0.0,None,9.58-22.42
2724,170311504013,0.0,0.0,White,1.80-9.58
2729,170311504014,0.0,0.0,White,1.80-9.58
2734,170311504021,0.0,0.0,White,9.58-22.42
2739,170311504022,0.0,0.0,Hispanic,1.80-9.58
2744,170311504023,0.0,0.0,White,1.80-9.58
2749,170311505011,0.0,0.0,White,1.80-9.58
2754,170311505012,0.0,0.0,White,9.58-22.42
2759,170311505013,0.0,0.0,None,9.58-22.42
2764,170311505021,0.0,0.0,None,1.80-9.58
2769,170311505022,0.0,0.0,White,9.58-22.42
2774,170311505023,0.0,0.0,Hispanic,9.58-22.42
2779,170311506001,0.0,0.0,Hispanic,1.80-9.58
2784,170311506002,0.0,0.0,White,1.80-9.58
2789,170311506003,0.0,0.0,White,1.80-9.58
2794,170311506004,0.0,0.0,White,9.58-22.42
2799,170311507001,0.0,0.0,White,9.58-22.42
2804,170311507002,0.0,0.0,Hispanic,1.80-9.58
2809,170311507003,0.0,0.0,Hispanic,9.58-22.42
2814,170311507004,0.0,0.0,White,1.80-9.58
2819,170311508001,0.0,0.0,Hispanic,0.00-1.80
2824,170311508002,0.0,0.0,Hispanic,9.58-22.42
2829,170311508003,0.0,0.0,Hispanic,9.58-22.42
2834,170311508004,0.0,0.0,Hispanic,0.00-1.80
2839,170311508005,0.0,0.0,None,0.00-1.80
2844,170311510011,0.0,0.0,Hispanic,9.58-22.42
2849,170311510012,0.0,0.0,None,22.42-100.00
2854,170311510021,0.0,0.0,Hispanic,9.58-22.42
2859,170311510022,0.0,0.0,Hispanic,1.80-9.58
2864,170311510023,0.0,0.0,Hispanic,9.58-22.42
2869,170311510024,0.0,1.0,Hispanic,0.00-1.80
2874,170311511001,0.0,0.0,Hispanic,1.80-9.58
2879,170311511002,0.0,0.0,Hispanic,22.42-100.00
2884,170311511003,0.0,0.0,Hispanic,0.00-1.80
2889,170311511004,0.0,0.0,None,9.58-22.42
2894,170311512001,0.0,0.0,White,1.80-9.58
2899,170311512002,0.0,0.0,White,9.58-22.42
2904,170311512003,0.0,0.0,White,1.80-9.58
2909,170311601001,0.0,0.0,None,1.80-9.58
2914,170311601002,0.0,0.0,None,1.80-9.58
2919,170311602001,0.0,0.0,White,0.00-1.80
2924,170311602002,0.0,0.0,White,1.80-9.58
2929,170311602003,0.0,0.0,White,0.00-1.80
2934,170311602004,0.0,0.0,White,0.00-1.80
2939,170311603001,0.0,0.0,White,1.80-9.58
2944,170311603002,0.0,0.0,White,22.42-100.00
2949,170311603003,0.0,0.0,White,9.58-22.42
2954,170311604001,0.0,0.0,Hispanic,22.42-100.00
2959,170311604002,0.0,0.0,White,1.80-9.58
2964,170311604003,0.0,0.0,Hispanic,9.58-22.42
2969,170311605011,0.0,0.0,Hispanic,9.58-22.42
2974,170311605012,0.0,0.0,Hispanic,9.58-22.42
2979,170311605021,0.0,0.0,Hispanic,9.58-22.42
2984,170311605022,0.0,0.0,Hispanic,9.58-22.42
2989,170311605023,0.0,0.0,Hispanic,1.80-9.58
2994,170311606011,0.0,0.0,Hispanic,9.58-22.42
2999,170311606012,0.0,0.0,Hispanic,0.00-1.80
3004,170311606013,0.0,0.0,Hispanic,9.58-22.42
3009,170311606021,0.0,0.0,None,1.80-9.58
3014,170311606022,0.0,0.0,Hispanic,9.58-22.42
3019,170311606023,0.0,0.0,None,9.58-22.42
3024,170311607001,0.0,0.0,White,0.00-1.80
3029,170311607002,0.0,0.0,None,9.58-22.42
3034,170311607003,0.0,0.0,White,0.00-1.80
3039,170311607004,0.0,0.0,None,1.80-9.58
3044,170311607005,0.0,0.0,Hispanic,22.42-100.00
3049,170311608001,0.0,0.0,Hispanic,1.80-9.58
3054,170311608002,0.0,0.0,Hispanic,9.58-22.42
3059,170311608003,0.0,0.0,Hispanic,1.80-9.58
3064,170311608004,0.0,0.0,None,0.00-1.80
3069,170311608005,0.0,0.0,None,0.00-1.80
3074,170311609001,0.0,0.0,White,1.80-9.58
3079,170311609002,0.0,0.0,White,1.80-9.58
3084,170311610001,0.0,0.0,White,1.80-9.58
3089,170311610002,0.0,0.0,White,9.58-22.42
3094,170311611001,0.0,0.0,White,1.80-9.58
3099,170311611002,0.0,0.0,White,1.80-9.58
3104,170311612001,0.0,0.0,Hispanic,1.80-9.58
3109,170311612002,0.0,0.0,Hispanic,9.58-22.42
3114,170311613001,0.0,0.0,Hispanic,9.58-22.42
3119,170311613002,0.0,0.0,Hispanic,9.58-22.42
3124,170311613003,0.0,0.0,Hispanic,1.80-9.58
3129,170311613004,0.0,0.0,Hispanic,1.80-9.58
3134,170311701001,0.0,0.0,White,9.58-22.42
3139,170311702001,0.0,0.0,White,0.00-1.80
3144,170311702002,0.0,0.0,None,9.58-22.42
3149,170311702003,0.0,0.0,White,1.80-9.58
3154,170311703001,0.0,0.0,White,1.80-9.58
3159,170311703002,0.0,0.0,White,0.00-1.80
3164,170311703003,0.0,0.0,Hispanic,22.42-100.00
3169,170311703004,0.0,0.0,None,1.80-9.58
3174,170311703005,0.0,0.0,White,22.42-100.00
3179,170311704001,0.0,0.0,White,9.58-22.42
3184,170311704002,0.0,0.0,White,22.42-100.00
3189,170311704003,0.0,0.0,White,1.80-9.58
3194,170311704004,0.0,0.0,White,9.58-22.42
3199,170311705001,0.0,0.0,White,0.00-1.80
3204,170311705002,0.0,0.0,White,9.58-22.42
3209,170311705003,0.0,0.0,White,1.80-9.58
3214,170311705004,0.0,0.0,White,1.80-9.58
3219,170311706001,0.0,0.0,White,9.58-22.42
3224,170311706002,0.0,0.0,White,1.80-9.58
3229,170311707001,0.0,0.0,White,9.58-22.42
3234,170311707002,0.0,0.0,White,1.80-9.58
3239,170311707003,0.0,0.0,White,22.42-100.00
3244,170311708001,0.0,0.0,White,1.80-9.58
3249,170311708002,0.0,0.0,White,1.80-9.58
3254,170311708003,0.0,0.0,White,0.00-1.80
3259,170311709001,0.0,0.0,White,9.58-22.42
3264,170311710001,0.0,0.0,None,1.80-9.58
3269,170311710002,0.0,0.0,White,9.58-22.42
3274,170311710003,0.0,0.0,White,0.00-1.80
3279,170311710004,0.0,0.0,White,9.58-22.42
3284,170311710005,0.0,0.0,White,0.00-1.80
3289,170311710006,0.0,0.0,White,1.80-9.58
3294,170311711001,0.0,0.0,White,1.80-9.58
3299,170311711002,0.0,0.0,White,9.58-22.42
3304,170311711003,0.0,0.0,White,0.00-1.80
3309,170311801001,0.0,0.0,Hispanic,0.00-1.80
3314,170311801002,0.0,0.0,None,22.42-100.00
3319,170311801003,0.0,0.0,Hispanic,22.42-100.00
3324,170311801004,0.0,0.0,White,1.80-9.58
3329,170311801005,0.0,0.0,Hispanic,9.58-22.42
3334,170311901001,0.0,0.0,Hispanic,9.58-22.42
3339,170311902001,0.0,0.0,Hispanic,22.42-100.00
3344,170311902002,0.0,0.0,Hispanic,1.80-9.58
3349,170311902003,0.0,0.0,Hispanic,9.58-22.42
3354,170311902004,0.0,0.0,Hispanic,9.58-22.42
3359,170311903001,0.0,0.0,Hispanic,1.80-9.58
3364,170311903002,0.0,0.0,Hispanic,9.58-22.42
3369,170311903003,0.0,0.0,Hispanic,9.58-22.42
3374,170311903004,0.0,0.0,Hispanic,1.80-9.58
3379,170311904011,0.0,0.0,Hispanic,1.80-9.58
3384,170311904012,0.0,0.0,Hispanic,9.58-22.42
3389,170311904021,0.0,0.0,Hispanic,1.80-9.58
3394,170311904022,0.0,0.0,Hispanic,9.58-22.42
3399,170311906011,0.0,0.0,Hispanic,0.00-1.80
3404,170311906012,0.0,0.0,Hispanic,22.42-100.00
3409,170311906013,0.0,0.0,Hispanic,22.42-100.00
3414,170311906021,0.0,0.0,Hispanic,9.58-22.42
3419,170311906022,0.0,0.0,Hispanic,9.58-22.42
3424,170311906023,0.0,0.0,Hispanic,9.58-22.42
3429,170311907011,0.0,0.0,Hispanic,9.58-22.42
3434,170311907012,0.0,0.0,Hispanic,9.58-22.42
3439,170311907021,0.0,0.0,Hispanic,1.80-9.58
3444,170311907022,0.0,0.0,Hispanic,22.42-100.00
3449,170311907023,0.0,0.0,Hispanic,22.42-100.00
3454,170311908001,0.0,0.0,None,22.42-100.00
3459,170311908002,0.0,0.0,Hispanic,1.80-9.58
3464,170311908003,0.0,0.0,Hispanic,22.42-100.00
3469,170311908004,0.0,0.0,Hispanic,9.58-22.42
3474,170311908005,0.0,0.0,Hispanic,9.58-22.42
3479,170311909001,0.0,0.0,Hispanic,9.58-22.42
3484,170311910001,0.0,0.0,Hispanic,22.42-100.00
3489,170311910002,0.0,0.0,Hispanic,22.42-100.00
3494,170311911001,0.0,0.0,Hispanic,9.58-22.42
3499,170311911002,0.0,0.0,Hispanic,22.42-100.00
3504,170311911003,0.0,0.0,Hispanic,22.42-100.00
3509,170311911004,0.0,0.0,Hispanic,22.42-100.00
3514,170311911005,0.0,0.0,Hispanic,22.42-100.00
3519,170311911006,0.0,0.0,Hispanic,1.80-9.58
3524,170311912001,0.0,0.0,Hispanic,22.42-100.00
3529,170311912002,0.0,0.0,Hispanic,9.58-22.42
3534,170311913011,0.0,0.0,Hispanic,9.58-22.42
3539,170311913012,0.0,0.0,Hispanic,22.42-100.00
3544,170311913013,0.0,0.0,Hispanic,22.42-100.00
3549,170311913021,0.0,0.0,Hispanic,9.58-22.42
3554,170311913022,0.0,1.0,Hispanic,9.58-22.42
3559,170312001001,0.0,0.0,Hispanic,0.00-1.80
3564,170312001002,0.0,0.0,Hispanic,1.80-9.58
3569,170312001003,0.0,0.0,Hispanic,9.58-22.42
3574,170312002001,0.0,0.0,Hispanic,9.58-22.42
3579,170312002002,0.0,0.0,Hispanic,22.42-100.00
3584,170312002003,0.0,0.0,Hispanic,22.42-100.00
3589,170312002004,0.0,0.0,Hispanic,9.58-22.42
3594,170312003001,0.0,0.0,Hispanic,22.42-100.00
3599,170312003002,0.0,0.0,Hispanic,22.42-100.00
3604,170312004011,0.0,0.0,Hispanic,22.42-100.00
3609,170312004012,0.0,0.0,Hispanic,9.58-22.42
3614,170312004021,0.0,0.0,Hispanic,22.42-100.00
3619,170312004022,0.0,0.0,Hispanic,22.42-100.00
3624,170312004023,0.0,0.0,Hispanic,9.58-22.42
3629,170312101001,0.0,0.0,None,22.42-100.00
3634,170312101002,0.0,0.0,Hispanic,9.58-22.42
3639,170312101003,0.0,0.0,None,1.80-9.58
3644,170312104001,0.0,0.0,Hispanic,22.42-100.00
3649,170312104002,0.0,0.0,Hispanic,9.58-22.42
3654,170312105011,0.0,0.0,Hispanic,9.58-22.42
3659,170312105012,0.0,1.0,Hispanic,9.58-22.42
3664,170312105021,0.0,0.0,Hispanic,22.42-100.00
3669,170312105022,0.0,0.0,Hispanic,22.42-100.00
3674,170312105023,0.0,0.0,Hispanic,1.80-9.58
3679,170312106011,0.0,0.0,Hispanic,0.00-1.80
3684,170312106012,0.0,0.0,Hispanic,22.42-100.00
3689,170312106013,0.0,0.0,Hispanic,9.58-22.42
3694,170312106021,0.0,0.0,None,9.58-22.42
3699,170312106022,0.0,0.0,Hispanic,22.42-100.00
3704,170312106023,0.0,0.0,Hispanic,9.58-22.42
3709,170312107001,0.0,0.0,Hispanic,0.00-1.80
3714,170312107002,0.0,0.0,Hispanic,9.58-22.42
3719,170312107003,0.0,0.0,None,9.58-22.42
3724,170312108001,0.0,0.0,Hispanic,1.80-9.58
3729,170312109001,0.0,0.0,None,22.42-100.00
3734,170312109002,0.0,0.0,None,9.58-22.42
3739,170312203001,0.0,0.0,White,1.80-9.58
3744,170312203002,0.0,0.0,White,1.80-9.58
3749,170312204001,0.0,0.0,White,0.00-1.80
3754,170312204002,0.0,0.0,White,1.80-9.58
3759,170312205001,0.0,0.0,White,0.00-1.80
3764,170312205002,0.0,0.0,White,9.58-22.42
3769,170312205003,0.0,0.0,White,1.80-9.58
3774,170312206011,0.0,0.0,White,0.00-1.80
3779,170312206012,0.0,0.0,Hispanic,9.58-22.42
3784,170312206021,0.0,0.0,White,0.00-1.80
3789,170312206022,0.0,0.0,White,0.00-1.80
3794,170312206023,0.0,0.0,Hispanic,22.42-100.00
3799,170312206024,0.0,0.0,Hispanic,22.42-100.00
3804,170312206025,0.0,0.0,None,9.58-22.42
3809,170312207011,0.0,0.0,Hispanic,22.42-100.00
3814,170312207012,0.0,0.0,Hispanic,22.42-100.00
3819,170312207013,0.0,0.0,Hispanic,9.58-22.42
3824,170312207021,0.0,0.0,Hispanic,9.58-22.42
3829,170312207022,0.0,0.0,Hispanic,22.42-100.00
3834,170312207023,0.0,0.0,Hispanic,9.58-22.42
3839,170312207024,0.0,0.0,Hispanic,9.58-22.42
3844,170312209011,0.0,0.0,Hispanic,22.42-100.00
3849,170312209012,0.0,0.0,Hispanic,22.42-100.00
3854,170312209013,0.0,0.0,Hispanic,22.42-100.00
3859,170312209021,0.0,0.0,Hispanic,22.42-100.00
3864,170312209022,0.0,0.0,Hispanic,9.58-22.42
3869,170312210001,0.0,0.0,Hispanic,9.58-22.42
3874,170312210002,0.0,0.0,Hispanic,22.42-100.00
3879,170312211001,0.0,0.0,None,9.58-22.42
3884,170312211002,0.0,0.0,Hispanic,22.42-100.00
3889,170312211003,0.0,0.0,None,22.42-100.00
3894,170312212001,0.0,0.0,Hispanic,9.58-22.42
3899,170312212002,0.0,0.0,White,1.80-9.58
3904,170312213001,0.0,0.0,White,9.58-22.42
3909,170312213002,0.0,0.0,White,9.58-22.42
3914,170312213003,0.0,0.0,White,0.00-1.80
3919,170312214001,0.0,0.0,Hispanic,9.58-22.42
3924,170312214002,0.0,0.0,White,0.00-1.80
3929,170312214003,0.0,0.0,Hispanic,9.58-22.42
3934,170312215001,0.0,0.0,White,0.00-1.80
3939,170312215002,0.0,0.0,None,9.58-22.42
3944,170312216001,0.0,0.0,White,1.80-9.58
3949,170312216002,0.0,0.0,White,0.00-1.80
3954,170312222001,0.0,0.0,White,0.00-1.80
3959,170312222002,0.0,0.0,White,0.00-1.80
3964,170312225001,0.0,0.0,Hispanic,9.58-22.42
3969,170312226001,0.0,0.0,None,9.58-22.42
3974,170312227001,0.0,0.0,Hispanic,22.42-100.00
3979,170312227002,0.0,0.0,Hispanic,9.58-22.42
3984,170312228001,0.0,0.0,Hispanic,22.42-100.00
3989,170312229001,0.0,0.0,Hispanic,9.58-22.42
3994,170312301001,0.0,0.0,None,22.42-100.00
3999,170312302001,0.0,0.0,Hispanic,22.42-100.00
4004,170312303001,0.0,0.0,Hispanic,22.42-100.00
4009,170312304001,0.0,0.0,Hispanic,22.42-100.00
4014,170312304002,0.0,0.0,Hispanic,9.58-22.42
4019,170312305001,0.0,0.0,Hispanic,22.42-100.00
4024,170312305002,0.0,0.0,Hispanic,9.58-22.42
4029,170312306001,0.0,0.0,Hispanic,9.58-22.42
4034,170312306002,0.0,0.0,African-American,22.42-100.00
4039,170312306003,0.0,0.0,Hispanic,22.42-100.00
4044,170312306004,0.0,0.0,Hispanic,22.42-100.00
4049,170312306005,0.0,0.0,None,22.42-100.00
4054,170312306006,0.0,0.0,African-American,22.42-100.00
4059,170312307001,0.0,0.0,Hispanic,9.58-22.42
4064,170312307002,0.0,0.0,Hispanic,22.42-100.00
4069,170312307003,0.0,0.0,Hispanic,22.42-100.00
4074,170312307004,0.0,0.0,Hispanic,22.42-100.00
4079,170312308001,0.0,0.0,Hispanic,9.58-22.42
4084,170312309001,0.0,0.0,Hispanic,22.42-100.00
4089,170312309002,1.0,0.0,None,22.42-100.00
4094,170312309003,0.0,0.0,Hispanic,9.58-22.42
4099,170312311001,0.0,0.0,African-American,22.42-100.00
4104,170312312001,0.0,0.0,Hispanic,22.42-100.00
4109,170312312002,1.0,0.0,African-American,22.42-100.00
4114,170312312003,0.0,0.0,African-American,22.42-100.00
4119,170312312004,1.0,0.0,African-American,22.42-100.00
4124,170312312005,1.0,1.0,African-American,22.42-100.00
4129,170312315001,0.0,0.0,African-American,22.42-100.00
4134,170312315002,0.0,1.0,African-American,22.42-100.00
4139,170312315003,0.0,0.0,African-American,0.00-1.80
4144,170312315004,0.0,0.0,African-American,22.42-100.00
4149,170312315005,0.0,0.0,African-American,22.42-100.00
4154,170312315006,1.0,1.0,African-American,22.42-100.00
4159,170312402001,0.0,0.0,White,0.00-1.80
4164,170312403001,0.0,0.0,White,1.80-9.58
4169,170312405001,0.0,0.0,White,0.00-1.80
4174,170312406001,0.0,0.0,White,9.58-22.42
4179,170312407001,0.0,0.0,None,22.42-100.00
4184,170312408001,0.0,0.0,Hispanic,22.42-100.00
4189,170312408002,0.0,0.0,Hispanic,9.58-22.42
4194,170312409001,0.0,0.0,Hispanic,9.58-22.42
4199,170312410001,0.0,0.0,None,22.42-100.00
4204,170312410002,0.0,0.0,Hispanic,9.58-22.42
4209,170312411001,0.0,0.0,White,9.58-22.42
4214,170312411002,0.0,0.0,None,22.42-100.00
4219,170312412001,0.0,0.0,White,1.80-9.58
4224,170312412002,0.0,0.0,White,9.58-22.42
4229,170312413001,0.0,0.0,White,9.58-22.42
4234,170312414001,0.0,0.0,White,22.42-100.00
4239,170312414002,0.0,0.0,White,0.00-1.80
4244,170312414003,0.0,0.0,White,0.00-1.80
4249,170312414004,0.0,0.0,White,1.80-9.58
4254,170312415001,0.0,0.0,White,9.58-22.42
4259,170312415002,0.0,0.0,White,9.58-22.42
4264,170312415003,0.0,0.0,White,0.00-1.80
4269,170312416001,0.0,0.0,White,1.80-9.58
4274,170312416002,0.0,0.0,White,1.80-9.58
4279,170312420001,0.0,0.0,White,0.00-1.80
4284,170312420002,0.0,0.0,None,9.58-22.42
4289,170312420003,0.0,0.0,None,9.58-22.42
4294,170312421001,0.0,0.0,White,0.00-1.80
4299,170312421002,0.0,0.0,White,1.80-9.58
4304,170312421003,0.0,0.0,White,0.00-1.80
4309,170312422001,0.0,0.0,White,9.58-22.42
4314,170312422002,0.0,0.0,White,0.00-1.80
4319,170312423001,0.0,0.0,White,0.00-1.80
4324,170312423002,0.0,0.0,White,1.80-9.58
4329,170312424001,0.0,0.0,White,1.80-9.58
4334,170312424002,0.0,0.0,White,0.00-1.80
4339,170312425001,0.0,0.0,Hispanic,9.58-22.42
4344,170312425002,0.0,0.0,White,1.80-9.58
4349,170312426001,0.0,0.0,African-American,22.42-100.00
4354,170312426002,0.0,0.0,None,22.42-100.00
4359,170312426003,0.0,0.0,White,1.80-9.58
4364,170312426004,0.0,0.0,None,1.80-9.58
4369,170312427001,0.0,0.0,None,22.42-100.00
4374,170312428001,0.0,0.0,White,9.58-22.42
4379,170312429001,0.0,0.0,White,1.80-9.58
4384,170312429002,0.0,0.0,None,0.00-1.80
4389,170312430001,0.0,0.0,White,1.80-9.58
4394,170312430002,0.0,0.0,None,9.58-22.42
4399,170312431001,0.0,0.0,White,1.80-9.58
4404,170312431002,0.0,0.0,None,1.80-9.58
4409,170312432001,0.0,0.0,White,9.58-22.42
4414,170312432002,0.0,0.0,White,1.80-9.58
4419,170312433001,0.0,0.0,None,9.58-22.42
4424,170312433002,0.0,0.0,White,1.80-9.58
4429,170312434001,0.0,0.0,None,22.42-100.00
4434,170312434002,0.0,0.0,White,1.80-9.58
4439,170312434003,0.0,0.0,White,0.00-1.80
4444,170312435001,0.0,0.0,White,9.58-22.42
4449,170312435002,0.0,0.0,White,1.80-9.58
4454,170312502001,0.0,0.0,African-American,22.42-100.00
4459,170312502002,0.0,1.0,African-American,22.42-100.00
4464,170312503001,0.0,0.0,None,22.42-100.00
4469,170312503002,1.0,0.0,African-American,1.80-9.58
4474,170312503003,1.0,1.0,African-American,22.42-100.00
4479,170312503004,0.0,0.0,African-American,22.42-100.00
4484,170312504001,0.0,0.0,African-American,22.42-100.00
4489,170312504002,0.0,0.0,African-American,22.42-100.00
4494,170312504003,1.0,0.0,African-American,9.58-22.42
4499,170312504004,0.0,0.0,African-American,9.58-22.42
4504,170312504005,0.0,0.0,African-American,22.42-100.00
4509,170312505001,0.0,0.0,Hispanic,0.00-1.80
4514,170312505002,0.0,0.0,African-American,9.58-22.42
4519,170312505003,0.0,0.0,White,9.58-22.42
4524,170312505004,0.0,0.0,White,0.00-1.80
4529,170312505005,0.0,0.0,None,0.00-1.80
4534,170312505006,0.0,0.0,White,22.42-100.00
4539,170312505007,0.0,0.0,None,22.42-100.00
4544,170312506001,0.0,0.0,African-American,9.58-22.42
4549,170312506002,0.0,0.0,African-American,9.58-22.42
4554,170312506003,0.0,0.0,African-American,9.58-22.42
4559,170312506004,0.0,0.0,African-American,9.58-22.42
4564,170312507001,1.0,0.0,African-American,9.58-22.42
4569,170312507002,1.0,0.0,African-American,22.42-100.00
4574,170312507003,1.0,0.0,African-American,22.42-100.00
4579,170312507004,0.0,0.0,African-American,22.42-100.00
4584,170312507005,0.0,0.0,African-American,9.58-22.42
4589,170312508001,0.0,0.0,African-American,22.42-100.00
4594,170312508002,0.0,0.0,African-American,9.58-22.42
4599,170312510001,0.0,0.0,African-American,22.42-100.00
4604,170312511001,1.0,0.0,African-American,22.42-100.00
4609,170312511002,0.0,0.0,African-American,22.42-100.00
4614,170312511003,0.0,0.0,African-American,22.42-100.00
4619,170312511004,0.0,1.0,African-American,22.42-100.00
4624,170312512001,0.0,0.0,African-American,9.58-22.42
4629,170312512002,0.0,0.0,African-American,1.80-9.58
4634,170312512003,0.0,0.0,African-American,9.58-22.42
4639,170312512004,0.0,0.0,African-American,22.42-100.00
4644,170312513001,0.0,0.0,African-American,22.42-100.00
4649,170312513002,0.0,0.0,African-American,9.58-22.42
4654,170312513003,0.0,0.0,African-American,22.42-100.00
4659,170312513004,0.0,1.0,African-American,1.80-9.58
4664,170312513005,0.0,0.0,African-American,22.42-100.00
4669,170312514001,1.0,0.0,African-American,1.80-9.58
4674,170312514002,0.0,0.0,African-American,22.42-100.00
4679,170312514003,1.0,1.0,African-American,22.42-100.00
4684,170312514004,1.0,1.0,African-American,9.58-22.42
4689,170312515001,0.0,0.0,African-American,22.42-100.00
4694,170312515002,0.0,0.0,African-American,22.42-100.00
4699,170312515003,1.0,1.0,African-American,22.42-100.00
4704,170312515004,1.0,1.0,African-American,9.58-22.42
4709,170312516001,0.0,0.0,African-American,9.58-22.42
4714,170312516002,0.0,0.0,African-American,22.42-100.00
4719,170312516003,0.0,0.0,African-American,22.42-100.00
4724,170312517001,0.0,1.0,African-American,22.42-100.00
4729,170312518001,1.0,1.0,African-American,22.42-100.00
4734,170312518002,1.0,1.0,African-American,9.58-22.42
4739,170312518003,1.0,1.0,African-American,22.42-100.00
4744,170312518004,0.0,0.0,African-American,22.42-100.00
4749,170312518005,1.0,0.0,African-American,22.42-100.00
4754,170312519001,0.0,0.0,African-American,9.58-22.42
4759,170312519002,1.0,1.0,African-American,22.42-100.00
4764,170312519003,1.0,0.0,African-American,22.42-100.00
4769,170312519004,1.0,1.0,African-American,22.42-100.00
4774,170312520001,1.0,1.0,African-American,22.42-100.00
4779,170312520002,1.0,1.0,African-American,22.42-100.00
4784,170312520003,1.0,1.0,African-American,22.42-100.00
4789,170312520004,0.0,0.0,African-American,9.58-22.42
4794,170312521011,1.0,1.0,African-American,9.58-22.42
4799,170312521021,1.0,0.0,African-American,22.42-100.00
4804,170312521022,1.0,1.0,African-American,0.00-1.80
4809,170312521023,1.0,1.0,African-American,22.42-100.00
4814,170312521024,0.0,0.0,African-American,9.58-22.42
4819,170312522011,0.0,0.0,African-American,22.42-100.00
4824,170312522012,0.0,0.0,African-American,22.42-100.00
4829,170312522013,0.0,0.0,African-American,9.58-22.42
4834,170312522021,0.0,0.0,African-American,9.58-22.42
4839,170312522022,1.0,1.0,African-American,22.42-100.00
4844,170312522023,1.0,0.0,African-American,9.58-22.42
4849,170312522024,1.0,1.0,African-American,22.42-100.00
4854,170312522025,0.0,0.0,African-American,22.42-100.00
4859,170312601001,0.0,1.0,African-American,22.42-100.00
4864,170312602001,1.0,1.0,African-American,22.42-100.00
4869,170312603001,1.0,1.0,African-American,22.42-100.00
4874,170312604001,1.0,1.0,African-American,22.42-100.00
4879,170312605001,1.0,1.0,African-American,22.42-100.00
4884,170312606001,0.0,0.0,African-American,22.42-100.00
4889,170312606002,0.0,0.0,African-American,22.42-100.00
4894,170312607001,0.0,0.0,African-American,22.42-100.00
4899,170312607002,1.0,1.0,African-American,22.42-100.00
4904,170312608001,1.0,1.0,African-American,22.42-100.00
4909,170312608002,1.0,1.0,African-American,22.42-100.00
4914,170312609001,0.0,0.0,African-American,22.42-100.00
4919,170312609002,0.0,0.0,African-American,22.42-100.00
4924,170312610001,0.0,0.0,African-American,22.42-100.00
4929,170312610002,0.0,1.0,African-American,22.42-100.00
4934,170312705001,1.0,1.0,African-American,22.42-100.00
4939,170312712001,0.0,0.0,African-American,22.42-100.00
4944,170312713001,0.0,1.0,African-American,22.42-100.00
4949,170312714001,1.0,1.0,African-American,22.42-100.00
4954,170312715001,0.0,0.0,African-American,22.42-100.00
4959,170312718001,0.0,0.0,African-American,22.42-100.00
4964,170312801001,0.0,1.0,White,0.00-1.80
4969,170312801002,0.0,0.0,White,0.00-1.80
4974,170312804001,0.0,0.0,African-American,22.42-100.00
4979,170312808001,1.0,1.0,African-American,22.42-100.00
4984,170312809001,1.0,1.0,African-American,22.42-100.00
4989,170312819001,0.0,0.0,White,1.80-9.58
4994,170312819002,0.0,0.0,Asian,0.00-1.80
4999,170312819003,0.0,1.0,None,9.58-22.42
5004,170312827001,0.0,0.0,None,9.58-22.42
5009,170312827002,0.0,0.0,African-American,9.58-22.42
5014,170312828001,0.0,0.0,None,0.00-1.80
5019,170312831001,0.0,0.0,African-American,22.42-100.00
5024,170312831002,0.0,0.0,None,1.80-9.58
5029,170312832001,0.0,0.0,None,9.58-22.42
5034,170312838001,0.0,0.0,African-American,1.80-9.58
5039,170312838002,1.0,0.0,None,9.58-22.42
5044,170312909001,1.0,0.0,African-American,22.42-100.00
5049,170312909002,0.0,0.0,African-American,22.42-100.00
